Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
gold_standard_high_single	RH|P|C23080_270	HydA	101	392	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae	1.0	54	2.6e-79	1.0	0.1292	0.047,0.0822,0.0
gold_standard_high_single	RH|P|C2463_439	HydA	121	412	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.0	57	5.5e-74	1.0	0.4235	0.093,0.2246,0.1059
gold_standard_high_single	RH|P|C5367_50	HydA	123	414	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.0	57	2.5e-81	1.0	0.4088	0.1023,0.2005,0.1059
gold_standard_high_single	RH|P|C38117_26	HydA	227	517	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	1.0	61	1.4e-90	1.0	0.2226	0.1124,0.1102,0.0
gold_standard_high_single	RH|P|C33691_72	HydA	225	514	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia	1.0	66	3.3e-88	1.0	0.3993	0.0373,0.183,0.179
gold_standard_high_single	RH|P|C20237_17	HydA	254	542	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	67	2.8e-83	1.0	0.4345	0.2239,0.2107,0.0
gold_standard_high_single	RH|P|C2680_46	HydA	230	519	r__Root; d__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae	1.0	69	5.3e-88	1.0	0.3087	0.152,0.1566,0.0
gold_standard_high_single	RH|P|C29267_52	HydA	8	296	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	71	2e-82	1.0	0.3764	0.1757,0.2007,0.0
gold_standard_high_single	RH|P|C12745_49	HydA	226	515	r__Root; d__Bacteria	1.0	76	1.9e-86	0.6095499817	0.5159	0.0497,0.2307,0.2355
gold_standard_high_single	RH|P|C28012_95	HydA	225	512	r__Root	1.0	84	1.4e-84	0.9975487059	1.0533	0.0708,0.4134,0.5691
gold_standard_high_single	RH|P|C23538_18	HydA	74	325	r__Root	1.0	180	2.1e-32	1.0	2.6909	0.0001,1.5953,1.0955
gold_standard_high_single	RH|P|C27366_95	HydA	227	515	r__Root; d__Bacteria; p__Firmicutes; c__Negativicutes	1.0	9	9.8e-91	1.0	0.5772	0.1678,0.276,0.1334
gold_standard_high_single	RH|P|C37883_46	HydA	225	514	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales	1.0	64	1e-93	1.0	0.2118	0.037,0.1093,0.0655
gold_standard_high_single	RH|P|C14610_4	HydA	232	521	r__Root; d__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae	1.0	69	4.6e-88	1.0	0.2981	0.1543,0.1438,0.0
gold_standard_high_single	RH|P|C23130_80	HydA	226	511	r__Root; d__Bacteria	1.0	77	4.3e-92	0.5431387366	0.4263	0.0098,0.1338,0.2827
gold_standard_high_single	RH|P|C20885_91	HydA	106	395	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	1.0	33	6.5e-86	0.8408555305	0.1481	0.0428,0.1054,0.0
gold_standard_high_single	RH|P|C35703_4	HydA	97	386	r__Root; d__Bacteria	1.0	50	5e-70	0.550702777	0.8776	0.0694,0.4763,0.3318
gold_standard_high_single	RH|P|C23515_233	HydA	228	517	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia	1.0	66	1.1e-86	0.512690407	0.4579	0.0371,0.2418,0.179
gold_standard_high_single	RH|P|C31079_362	HydA	229	519	r__Root; d__Bacteria; p__Firmicutes	1.0	70	7.7e-87	1.0	0.3427	0.0106,0.1772,0.1549
gold_standard_high_single	RH|P|C3865_182	HydA	224	511	r__Root	1.0	86	1.6e-82	1.0	1.2189	0.0001,0.4378,0.7811
gold_standard_high_single	RH|P|C20885_80	HydA	109	398	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	1.0	34	2.8e-89	1.0	0.244	0.0254,0.1054,0.1133
gold_standard_high_single	RH|P|C3400_450	HydA	121	412	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.0	57	6.1e-74	1.0	0.4293	0.0923,0.2311,0.1059
gold_standard_high_single	RH|P|C32596_29	HydA	225	514	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia	1.0	66	3.5e-86	1.0	0.4825	0.0291,0.2744,0.179
gold_standard_high_single	RH|P|C40141_13	HydA	244	533	r__Root; d__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae	1.0	69	3.5e-87	0.7318529526	0.316	0.1549,0.1612,0.0
gold_standard_high_single	RH|P|C24491_40	HydA	230	519	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	1.0	71	1.8e-88	1.0	0.3457	0.179,0.1668,0.0
gold_standard_high_single	RH|P|C1978_340	HydA	108	397	r__Root; d__Bacteria	1.0	35	3.1e-81	1.0	0.5206	0.0648,0.2754,0.1804
gold_standard_high_single	RH|P|C15595_98	HydA	136	427	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.0	57	6.7e-72	1.0	0.4319	0.0852,0.2408,0.1059
gold_standard_high_single	RH|P|C20824_20	HydA	224	510	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia	1.0	67	4.1e-84	1.0	0.7238	0.219,0.5048,0.0
gold_standard_high_single	RH|P|C41128_97	HydA	153	396	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	99	1.7e-72	1.0	0.4475	0.212,0.2355,0.0
gold_standard_high_single	RH|P|C12498_16	HydA	14	303	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	1.0	42	2.9e-81	1.0	0.2237	0.017,0.1185,0.0882
gold_standard_high_single	RH|P|C32424_528	HydA	125	416	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.0	57	1.8e-75	1.0	0.4359	0.0827,0.2473,0.1059
gold_standard_high_single	RH|P|C18817_68	HydA	245	533	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	67	3e-83	1.0	0.406	0.2222,0.1838,0.0
gold_standard_high_single	RH|P|C38644_319	HydA	224	513	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	1.0	42	8.2e-84	1.0	0.1703	0.0194,0.0627,0.0882
gold_standard_high_single	RH|P|C13627_412	HydA	125	416	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.0	57	1.2e-78	1.0	0.3928	0.0874,0.1995,0.1059
gold_standard_high_single	RH|P|C36269_45	HydA	230	519	r__Root; d__Bacteria	1.0	73	1.9e-85	1.0	0.4722	0.0216,0.224,0.2267
gold_standard_high_single	RH|P|C14664_50	HydA	223	507	r__Root	1.0	86	3e-76	1.0	1.3346	0.0563,0.4971,0.7811
gold_standard_high_single	RH|P|C33770_18	HydA	221	510	r__Root; d__Bacteria	1.0	50	2.3e-81	1.0	0.6761	0.0635,0.2808,0.3318
gold_standard_high_single	RH|P|C4504_72	HydA	136	427	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.0	57	2.3e-74	1.0	0.4182	0.0863,0.226,0.1059
gold_standard_high_single	RH|P|C40335_202	HydA	230	519	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	1.0	68	4.4e-87	1.0	0.0995	0.0295,0.07,0.0
gold_standard_high_single	RH|P|C2853_39	HydA	8	296	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	71	6.9e-84	1.0	0.3632	0.1745,0.1887,0.0
gold_standard_high_single	RH|P|C40420_3	HydA	223	512	r__Root	1.0	86	6.6e-83	1.0	1.2006	0.0001,0.4194,0.7811
gold_standard_high_single	RH|P|C16927_30	HydA	228	517	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	61	5.2e-83	1.0	0.419	0.1821,0.2369,0.0
gold_standard_high_single	RH|P|C41601_149	HydA	230	519	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	71	1.7e-88	1.0	0.4139	0.1384,0.2756,0.0
gold_standard_high_single	RH|P|C38091_114	HydA	706	996	r__Root	1.0	86	7.6e-72	1.0	1.3262	0.0001,0.5451,0.7811
gold_standard_high_single	RH|P|C2005_28	HydA	222	511	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	1.0	41	8.1e-84	1.0	0.1155	0.015,0.0448,0.0557
gold_standard_high_single	RH|P|C5831_46	HydA	225	514	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermoanaerobacteraceae; g__Caldanaerobacter	1.0	62	6.5e-93	1.0	0.0912	0.0403,0.0509,0.0
gold_standard_high_single	RH|P|C17569_13	HydA	230	519	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	1.0	71	6.5e-93	1.0	0.2914	0.179,0.1124,0.0
gold_standard_high_single	RH|P|C27366_96	HydA	225	514	r__Root	1.0	27	6.2e-87	1.0	0.497	0.0303,0.1961,0.2706
gold_standard_high_single	RH|P|C23696_421	HydA	125	416	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.0	57	2.8e-77	1.0	0.4055	0.085,0.2146,0.1059
gold_standard_high_single	RH|P|C25202_130	HydA	225	514	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia	1.0	66	4e-88	1.0	0.3875	0.0374,0.1711,0.179
gold_standard_high_single	RH|P|C20554_91	HydA	229	514	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	1.0	74	1e-91	1.0	0.1696	0.0481,0.1214,0.0
gold_standard_high_single	RH|P|C36988_59	HydA	222	511	r__Root	1.0	86	1.1e-81	1.0	1.2388	0.0001,0.4577,0.7811
gold_standard_high_single	RH|P|C25206_17	HydA	14	89	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	1.0	41	5.8e-17	0.4754660451	0.223	0.0339,0.1334,0.0557
gold_standard_high_single	RH|P|C34886_88	HydA	1	97	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	71	4.8e-22	1.0	0.5494	0.1713,0.378,0.0
gold_standard_high_single	RH|P|C16395_8	HydA	27	233	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	99	1.3e-52	1.0	0.4196	0.1319,0.2877,0.0
gold_standard_high_single	RH|P|C27172_16	HydA	14	89	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	1.0	41	5.8e-17	0.4754660451	0.223	0.0339,0.1334,0.0557
gold_standard_high_single	RH|P|C15246_7	HydA	27	233	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	99	2.9e-54	1.0	0.4022	0.1304,0.2718,0.0
gold_standard_high_single	RH|P|C10062_8	HydA	27	233	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0	99	1.6e-53	1.0	0.4185	0.1331,0.2854,0.0
gold_standard_high_single	RH|P|C35441_107	PF00380a	7	132	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	5.9e-54	0.6839767842	0.1857	0.1059,0.0798,0.0
gold_standard_high_single	RH|P|C28476_190	PF00380a	7	132	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	3e-51	0.6393341694	0.2148	0.1003,0.1145,0.0
gold_standard_high_single	RH|P|C34871_60	PF00380a	7	132	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	4.3e-53	0.6585526761	0.1958	0.1037,0.0921,0.0
gold_standard_high_single	RH|P|C20898_195	PF00380a	7	132	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	3e-51	0.6393341694	0.2148	0.1003,0.1145,0.0
gold_standard_high_single	RH|P|C13664_118	PF00380a	1	108	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	6.8e-43	0.5934398125	0.1952	0.0986,0.0966,0.0
gold_standard_high_single	RH|P|C8481_124	PF00380a	1	115	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	2e-46	0.6094282028	0.1999	0.1018,0.0981,0.0
gold_standard_high_single	RH|P|C33767_64	PF00380a	7	132	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	1.4e-52	0.6398515894	0.2054	0.102,0.1034,0.0
gold_standard_high_single	RH|P|C9699_257	PF00380a	7	132	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	9.4e-50	0.6109608846	0.2352	0.101,0.1343,0.0
gold_standard_high_single	RH|P|C22451_117	PF00380a	1	108	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	6.8e-43	0.5934398125	0.1952	0.0986,0.0966,0.0
gold_standard_high_single	RH|P|C820_57	PF00380a	7	132	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae	1.0	126	5.9e-54	0.6839767842	0.1857	0.1059,0.0798,0.0
gold_standard_high_single	RH|P|C8553_28	PF00380b	10	113	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	1.0	1107	4.6e-45	1.0	0.1426	0.0966,0.046,0.0
gold_standard_high_single	RH|P|C12988_15	PF00380b	48	168	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas	1.0	31	2.3e-52	1.0	0.0535	0.0173,0.0362,0.0
gold_standard_high_single	RH|P|C3449_39	PF00380b	39	159	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium	1.0	62	5.9e-53	1.0	0.0254	0.0253,0.0001,0.0
gold_standard_high_single	RH|P|C24247_159	PF00380b	39	159	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium	1.0	62	1.5e-53	1.0	0.0258	0.0001,0.0257,0.0
gold_standard_high_single	RH|P|C41409_274	PF00380b	65	185	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	75	2e-50	0.7676276415	0.2378	0.2057,0.0322,0.0
gold_standard_high_single	RH|P|C35713_106	PF00380b	68	188	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	75	3.4e-51	0.444869167	0.2683	0.2556,0.0127,0.0
gold_standard_high_single	RH|P|C1753_8	PF00380b	66	186	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	75	1.3e-49	0.5581601428	0.368	0.1801,0.1879,0.0
gold_standard_high_single	RH|P|C19943_53	PF00380b	66	186	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	77	5e-51	0.5096004486	0.2554	0.0344,0.0396,0.1814
gold_standard_high_single	RH|P|C13682_80	PF00380b	65	185	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	75	1.4e-50	0.8318034518	0.206	0.2059,0.0001,0.0
gold_standard_high_single	RH|P|C39791_174	PF00380b	41	161	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudoruegeria	1.0	88	4.2e-52	1.0	0.1164	0.1163,0.0001,0.0
gold_standard_high_single	RH|P|C23265_91	PF00380b	46	166	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.0	89	8.9e-54	0.2813207512	0.275	0.2061,0.0689,0.0
gold_standard_high_single	RH|P|C18022_75	PF00380b	43	163	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.0	92	6.5e-53	0.4993986325	0.3429	0.0529,0.1117,0.1783
gold_standard_high_single	RH|P|C32071_102	PF00380b	35	155	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Sinorhizobium	1.0	99	1.4e-51	1.0	0.0965	0.0001,0.0965,0.0
gold_standard_high_single	RH|P|C14540_45	PF00380b	35	155	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Sinorhizobium	1.0	99	5.7e-51	0.5620334005	0.0991	0.0144,0.0847,0.0
gold_standard_high_single	RH|P|C36744_586	PF00380b	34	154	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	1.0	106	1.5e-52	0.4576749554	0.2042	0.0551,0.1491,0.0
gold_standard_high_single	RH|P|C32084_397	PF00380b	35	155	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium	1.0	106	7.9e-52	0.8509621574	0.1343	0.0515,0.0829,0.0
gold_standard_high_single	RH|P|C34435_129	PF00380b	36	156	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium	1.0	106	7.1e-52	0.5739077567	0.1405	0.0782,0.0623,0.0
gold_standard_high_single	RH|P|C8560_43	PF00380b	35	155	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium	1.0	106	7.9e-52	0.8509621574	0.1343	0.0515,0.0829,0.0
gold_standard_high_single	RH|P|C6821_192	PF00380b	40	160	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae	1.0	116	6.9e-52	1.0	0.2516	0.1984,0.0532,0.0
gold_standard_high_single	RH|P|C40979_409	PF00380b	55	175	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	1.0	135	3.2e-53	1.0	0.2348	0.104,0.1308,0.0
gold_standard_high_single	RH|P|C28377_283	PF00380b	36	156	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	1.0	137	3e-52	1.0	0.1581	0.0365,0.1215,0.0
gold_standard_high_single	RH|P|C29493_75	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Verminephrobacter	1.0	214	1e-50	1.0	0.0778	0.0777,0.0001,0.0
gold_standard_high_single	RH|P|C14929_38	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0	214	7e-50	0.6631729469	0.1883	0.0829,0.1054,0.0
gold_standard_high_single	RH|P|C38153_23	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Verminephrobacter	1.0	214	1e-50	1.0	0.0778	0.0777,0.0001,0.0
gold_standard_high_single	RH|P|C41324_514	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0	214	3.9e-49	0.3678192079	0.3393	0.1658,0.1734,0.0
gold_standard_high_single	RH|P|C28878_994	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0	214	4.5e-49	0.3437007266	0.3207	0.1658,0.1549,0.0
gold_standard_high_single	RH|P|C15231_93	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria	1.0	226	3.5e-52	0.5341094133	0.3514	0.048,0.1054,0.1981
gold_standard_high_single	RH|P|C11662_152	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria	1.0	226	1.3e-49	1.0	0.3514	0.048,0.1054,0.1981
gold_standard_high_single	RH|P|C2079_23	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.0	296	1e-53	0.3039371069	0.7808	0.0267,0.0701,0.6839
gold_standard_high_single	RH|P|C9932_10	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.0	297	7.1e-55	0.2757384319	0.8123	0.0505,0.0484,0.7134
gold_standard_high_single	RH|P|C8574_7	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	1.0	261	1.9e-52	0.3524859826	0.6171	0.0477,0.1975,0.3719
gold_standard_high_single	RH|P|C19906_29	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae	1.0	268	3.1e-53	1.0	0.31	0.0368,0.068,0.2051
gold_standard_high_single	RH|P|C37918_10	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	1.0	261	5.2e-53	0.3827131502	0.5813	0.0477,0.1616,0.3719
gold_standard_high_single	RH|P|C15063_64	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio	1.0	235	5.7e-54	0.9258260254	0.1633	0.1632,0.0001,0.0
gold_standard_high_single	RH|P|C30593_101	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	1.0	374	3.1e-54	1.0	0.0556	0.0555,0.0001,0.0
gold_standard_high_single	RH|P|C41286_187	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae	1.0	385	8.7e-52	1.0	0.2363	0.1197,0.1166,0.0
gold_standard_high_single	RH|P|C26875_108	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	1.0	482	7e-53	0.3498548489	0.2233	0.0526,0.1707,0.0
gold_standard_high_single	RH|P|C23548_147	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales	1.0	480	1.3e-53	0.567496794	0.4821	0.0847,0.1054,0.2921
gold_standard_high_single	RH|P|C31395_88	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	1.0	482	1.2e-51	1.0	0.1844	0.0791,0.1054,0.0
gold_standard_high_single	RH|P|C32400_39	PF00380b	10	130	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas	1.0	482	5.7e-53	1.0	0.1021	0.0148,0.0873,0.0
gold_standard_high_single	RH|P|C8663_28	PF00380b	13	134	r__Root; d__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae	1.0	509	1.4e-49	0.408850272	0.2134	0.108,0.1054,0.0
gold_standard_high_single	RH|P|C23146_404	PF00380b	51	172	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Kribbia	1.0	542	2.6e-49	0.7743229781	0.1014	0.0001,0.1013,0.0
gold_standard_high_single	RH|P|C40347_184	PF00380b	44	165	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Labedella	1.0	546	1.5e-47	1.0	0.1568	0.0543,0.1024,0.0
gold_standard_high_single	RH|P|C2679_1878	PF00380b	40	161	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Labedella	1.0	546	4.7e-48	1.0	0.1442	0.0244,0.1198,0.0
gold_standard_high_single	RH|P|C34446_175	PF00380b	45	166	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales	1.0	548	2e-48	0.6696595511	0.5154	0.2271,0.2883,0.0
gold_standard_high_single	RH|P|C34733_260	PF00380b	45	166	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales	1.0	548	1.9e-48	0.6696595511	0.5154	0.2271,0.2883,0.0
gold_standard_high_single	RH|P|C16079_32	PF00380b	40	161	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	1.0	549	8.5e-49	1.0	0.3452	0.025,0.1054,0.2148
gold_standard_high_single	RH|P|C10295_556	PF00380b	37	158	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales	1.0	545	1.5e-49	0.2958141686	0.4404	0.0454,0.1054,0.2897
gold_standard_high_single	RH|P|C23031_1042	PF00380b	44	165	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria	1.0	559	3.9e-49	0.3802896131	0.3531	0.0444,0.1225,0.1862
gold_standard_high_single	RH|P|C11536_587	PF00380b	41	162	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria	1.0	569	7.3e-51	0.3116490226	0.4649	0.0075,0.0916,0.3658
gold_standard_high_single	RH|P|C17295_67	PF00380b	49	169	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptosporangiales; f__Thermomonosporaceae; g__Actinomadura	1.0	575	2.4e-50	1.0	0.0002	0.0001,0.0001,0.0
gold_standard_high_single	RH|P|C33459_522	PF00380b	56	177	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola	1.0	584	1.1e-49	1.0	0.0002	0.0001,0.0001,0.0
gold_standard_high_single	RH|P|C24541_346	PF00380b	58	178	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Gordoniaceae; g__Gordonia	1.0	614	6.1e-48	0.8435990506	0.1346	0.0292,0.1054,0.0
gold_standard_high_single	RH|P|C1949_136	PF00380b	37	157	r__Root; d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae	1.0	616	2.2e-47	1.0	0.1945	0.0892,0.1054,0.0
